samplename	family	nreads
ClaidentTutorial__Sample03__MiFish	064_Gobiesocidae	244
ClaidentTutorial__Sample03__MiFish	066_Cottidae	247
ClaidentTutorial__Sample03__MiFish	073_Aulopidae	244
ClaidentTutorial__Sample03__MiFish	075_Acropomatidae	251
ClaidentTutorial__Sample03__MiFish	077_Malacanthidae	248
ClaidentTutorial__Sample03__MiFish	079_Paralichthyidae	247
ClaidentTutorial__Sample03__MiFish	084_Cetomimidae	247
ClaidentTutorial__Sample03__MiFish	089_Eleginopidae	245
ClaidentTutorial__Sample03__MiFish	091_Botiidae	244
ClaidentTutorial__Sample03__MiFish	092_Rhamphichthyidae	243
ClaidentTutorial__Sample03__MiFish	096_Callionymidae	245
ClaidentTutorial__Sample03__MiFish	119_Leuciscidae	247
ClaidentTutorial__Sample04__MiFish	001_Gobiidae	984
ClaidentTutorial__Sample04__MiFish	002_Clupeidae	247
ClaidentTutorial__Sample04__MiFish	003_Cichlidae	740
ClaidentTutorial__Sample04__MiFish	004_Cyprinidae	249
ClaidentTutorial__Sample04__MiFish	005_Cobitidae	493
ClaidentTutorial__Sample04__MiFish	006_Congridae	491
ClaidentTutorial__Sample04__MiFish	007_Gastromyzontidae	245
ClaidentTutorial__Sample04__MiFish	008_Labridae	250
ClaidentTutorial__Sample04__MiFish	009_Danionidae	245
ClaidentTutorial__Sample04__MiFish	010_Nemacheilidae	246
ClaidentTutorial__Sample04__MiFish	011_Serranidae	736
ClaidentTutorial__Sample04__MiFish	012_Bramidae	247
ClaidentTutorial__Sample04__MiFish	013_Apogonidae	252
ClaidentTutorial__Sample04__MiFish	017_unidentified_Osteoglossiformes	249
ClaidentTutorial__Sample04__MiFish	021_Sparidae	248
ClaidentTutorial__Sample04__MiFish	024_Hemiramphidae	248
ClaidentTutorial__Sample04__MiFish	026_Chaetodontidae	250
ClaidentTutorial__Sample04__MiFish	031_Sphyraenidae	248
ClaidentTutorial__Sample04__MiFish	035_Doradidae	249
ClaidentTutorial__Sample04__MiFish	037_Nettastomatidae	246
ClaidentTutorial__Sample04__MiFish	038_Monacanthidae	740
ClaidentTutorial__Sample04__MiFish	040_Cepolidae	250
ClaidentTutorial__Sample04__MiFish	044_Nothobranchiidae	246
ClaidentTutorial__Sample04__MiFish	045_Stromateidae	249
ClaidentTutorial__Sample04__MiFish	047_Ophidiidae	244
ClaidentTutorial__Sample04__MiFish	054_Citharidae	249
ClaidentTutorial__Sample04__MiFish	055_Pantodontidae	245
ClaidentTutorial__Sample04__MiFish	056_Polymixiidae	251
ClaidentTutorial__Sample04__MiFish	062_Anostomidae	243
ClaidentTutorial__Sample04__MiFish	064_Gobiesocidae	247
ClaidentTutorial__Sample04__MiFish	066_Cottidae	244
ClaidentTutorial__Sample04__MiFish	067_Synbranchidae	247
ClaidentTutorial__Sample04__MiFish	073_Aulopidae	247
ClaidentTutorial__Sample04__MiFish	074_Arripidae	246
ClaidentTutorial__Sample04__MiFish	075_Acropomatidae	244
ClaidentTutorial__Sample04__MiFish	077_Malacanthidae	249
ClaidentTutorial__Sample04__MiFish	084_Cetomimidae	244
ClaidentTutorial__Sample04__MiFish	089_Eleginopidae	248
ClaidentTutorial__Sample04__MiFish	105_Hiodontidae	246
ClaidentTutorial__Sample05__MiFish	001_Gobiidae	990
ClaidentTutorial__Sample05__MiFish	002_Clupeidae	246
ClaidentTutorial__Sample05__MiFish	003_Cichlidae	984
ClaidentTutorial__Sample05__MiFish	004_Cyprinidae	249
ClaidentTutorial__Sample05__MiFish	005_Cobitidae	493
ClaidentTutorial__Sample05__MiFish	006_Congridae	254
ClaidentTutorial__Sample05__MiFish	007_Gastromyzontidae	247
ClaidentTutorial__Sample05__MiFish	008_Labridae	247
ClaidentTutorial__Sample05__MiFish	010_Nemacheilidae	247
ClaidentTutorial__Sample05__MiFish	011_Serranidae	743
ClaidentTutorial__Sample05__MiFish	012_Bramidae	249
ClaidentTutorial__Sample05__MiFish	013_Apogonidae	250
ClaidentTutorial__Sample05__MiFish	014_Soleidae	248
ClaidentTutorial__Sample05__MiFish	017_unidentified_Osteoglossiformes	242
ClaidentTutorial__Sample05__MiFish	019_Percophidae	248
ClaidentTutorial__Sample05__MiFish	021_Sparidae	248
ClaidentTutorial__Sample05__MiFish	023_Bythitidae	247
ClaidentTutorial__Sample05__MiFish	024_Hemiramphidae	249
ClaidentTutorial__Sample05__MiFish	026_Chaetodontidae	249
ClaidentTutorial__Sample05__MiFish	031_Sphyraenidae	248
ClaidentTutorial__Sample05__MiFish	035_Doradidae	246
ClaidentTutorial__Sample05__MiFish	037_Nettastomatidae	249
ClaidentTutorial__Sample05__MiFish	038_Monacanthidae	247
ClaidentTutorial__Sample05__MiFish	040_Cepolidae	245
ClaidentTutorial__Sample05__MiFish	045_Stromateidae	241
ClaidentTutorial__Sample05__MiFish	046_Myctophidae	249
ClaidentTutorial__Sample05__MiFish	047_Ophidiidae	249
ClaidentTutorial__Sample05__MiFish	049_Acestrorhynchidae	245
ClaidentTutorial__Sample05__MiFish	054_Citharidae	246
ClaidentTutorial__Sample05__MiFish	055_Pantodontidae	240
ClaidentTutorial__Sample05__MiFish	056_Polymixiidae	248
ClaidentTutorial__Sample05__MiFish	061_Monocentridae	242
ClaidentTutorial__Sample05__MiFish	062_Anostomidae	247
ClaidentTutorial__Sample05__MiFish	064_Gobiesocidae	245
ClaidentTutorial__Sample05__MiFish	065_Terapontidae	246
ClaidentTutorial__Sample05__MiFish	067_Synbranchidae	248
ClaidentTutorial__Sample05__MiFish	073_Aulopidae	247
ClaidentTutorial__Sample05__MiFish	074_Arripidae	240
ClaidentTutorial__Sample05__MiFish	084_Cetomimidae	248
ClaidentTutorial__Sample05__MiFish	089_Eleginopidae	248
ClaidentTutorial__Sample05__MiFish	132_Triacanthodidae	243
ClaidentTutorial__Sample06__MiFish	001_Gobiidae	988
ClaidentTutorial__Sample06__MiFish	002_Clupeidae	247
ClaidentTutorial__Sample06__MiFish	003_Cichlidae	991
ClaidentTutorial__Sample06__MiFish	004_Cyprinidae	245
ClaidentTutorial__Sample06__MiFish	005_Cobitidae	494
ClaidentTutorial__Sample06__MiFish	006_Congridae	252
ClaidentTutorial__Sample06__MiFish	007_Gastromyzontidae	248
ClaidentTutorial__Sample06__MiFish	008_Labridae	249
ClaidentTutorial__Sample06__MiFish	010_Nemacheilidae	493
ClaidentTutorial__Sample06__MiFish	011_Serranidae	247
ClaidentTutorial__Sample06__MiFish	013_Apogonidae	248
ClaidentTutorial__Sample06__MiFish	014_Soleidae	494
ClaidentTutorial__Sample06__MiFish	017_unidentified_Osteoglossiformes	247
ClaidentTutorial__Sample06__MiFish	019_Percophidae	243
ClaidentTutorial__Sample06__MiFish	021_Sparidae	252
ClaidentTutorial__Sample06__MiFish	023_Bythitidae	249
ClaidentTutorial__Sample06__MiFish	024_Hemiramphidae	249
ClaidentTutorial__Sample06__MiFish	025_Megalopidae	246
ClaidentTutorial__Sample06__MiFish	026_Chaetodontidae	247
ClaidentTutorial__Sample06__MiFish	031_Sphyraenidae	247
ClaidentTutorial__Sample06__MiFish	035_Doradidae	248
ClaidentTutorial__Sample06__MiFish	037_Nettastomatidae	250
ClaidentTutorial__Sample06__MiFish	038_Monacanthidae	246
ClaidentTutorial__Sample06__MiFish	040_Cepolidae	242
ClaidentTutorial__Sample06__MiFish	045_Stromateidae	247
ClaidentTutorial__Sample06__MiFish	046_Myctophidae	491
ClaidentTutorial__Sample06__MiFish	047_Ophidiidae	247
ClaidentTutorial__Sample06__MiFish	049_Acestrorhynchidae	247
ClaidentTutorial__Sample06__MiFish	050_Mastacembelidae	244
ClaidentTutorial__Sample06__MiFish	054_Citharidae	243
ClaidentTutorial__Sample06__MiFish	055_Pantodontidae	247
ClaidentTutorial__Sample06__MiFish	056_Polymixiidae	247
ClaidentTutorial__Sample06__MiFish	061_Monocentridae	248
ClaidentTutorial__Sample06__MiFish	062_Anostomidae	245
ClaidentTutorial__Sample06__MiFish	064_Gobiesocidae	250
ClaidentTutorial__Sample06__MiFish	065_Terapontidae	247
ClaidentTutorial__Sample06__MiFish	074_Arripidae	246
ClaidentTutorial__Sample06__MiFish	085_Chaunacidae	244
ClaidentTutorial__Sample06__MiFish	086_Ictaluridae	245
ClaidentTutorial__Sample06__MiFish	125_Rivulidae	247
ClaidentTutorial__Sample07__MiFish	001_Gobiidae	990
ClaidentTutorial__Sample07__MiFish	002_Clupeidae	247
ClaidentTutorial__Sample07__MiFish	003_Cichlidae	985
ClaidentTutorial__Sample07__MiFish	004_Cyprinidae	247
ClaidentTutorial__Sample07__MiFish	005_Cobitidae	249
ClaidentTutorial__Sample07__MiFish	006_Congridae	247
ClaidentTutorial__Sample07__MiFish	007_Gastromyzontidae	248
ClaidentTutorial__Sample07__MiFish	010_Nemacheilidae	496
ClaidentTutorial__Sample07__MiFish	011_Serranidae	244
ClaidentTutorial__Sample07__MiFish	012_Bramidae	249
ClaidentTutorial__Sample07__MiFish	013_Apogonidae	247
ClaidentTutorial__Sample07__MiFish	014_Soleidae	491
ClaidentTutorial__Sample07__MiFish	015_Odontobutidae	248
ClaidentTutorial__Sample07__MiFish	017_unidentified_Osteoglossiformes	246
ClaidentTutorial__Sample07__MiFish	019_Percophidae	244
ClaidentTutorial__Sample07__MiFish	020_Cynoglossidae	249
ClaidentTutorial__Sample07__MiFish	021_Sparidae	249
ClaidentTutorial__Sample07__MiFish	023_Bythitidae	248
ClaidentTutorial__Sample07__MiFish	024_Hemiramphidae	249
ClaidentTutorial__Sample07__MiFish	025_Megalopidae	247
ClaidentTutorial__Sample07__MiFish	026_Chaetodontidae	250
ClaidentTutorial__Sample07__MiFish	028_Aplocheilidae	496
ClaidentTutorial__Sample07__MiFish	031_Sphyraenidae	252
ClaidentTutorial__Sample07__MiFish	035_Doradidae	243
ClaidentTutorial__Sample07__MiFish	037_Nettastomatidae	249
ClaidentTutorial__Sample07__MiFish	038_Monacanthidae	248
ClaidentTutorial__Sample07__MiFish	044_Nothobranchiidae	247
ClaidentTutorial__Sample07__MiFish	045_Stromateidae	246
ClaidentTutorial__Sample07__MiFish	046_Myctophidae	245
ClaidentTutorial__Sample07__MiFish	049_Acestrorhynchidae	248
ClaidentTutorial__Sample07__MiFish	050_Mastacembelidae	245
ClaidentTutorial__Sample07__MiFish	054_Citharidae	248
ClaidentTutorial__Sample07__MiFish	055_Pantodontidae	241
ClaidentTutorial__Sample07__MiFish	057_Parazenidae	248
ClaidentTutorial__Sample07__MiFish	065_Terapontidae	243
ClaidentTutorial__Sample07__MiFish	074_Arripidae	243
ClaidentTutorial__Sample07__MiFish	083_Embiotocidae	248
ClaidentTutorial__Sample07__MiFish	085_Chaunacidae	242
ClaidentTutorial__Sample07__MiFish	086_Ictaluridae	244
ClaidentTutorial__Sample07__MiFish	117_Fistulariidae	249
ClaidentTutorial__Sample07__MiFish	120_Bagridae	247
ClaidentTutorial__Sample08__MiFish	001_Gobiidae	488
ClaidentTutorial__Sample08__MiFish	002_Clupeidae	495
ClaidentTutorial__Sample08__MiFish	003_Cichlidae	497
ClaidentTutorial__Sample08__MiFish	004_Cyprinidae	250
ClaidentTutorial__Sample08__MiFish	005_Cobitidae	245
ClaidentTutorial__Sample08__MiFish	006_Congridae	246
ClaidentTutorial__Sample08__MiFish	007_Gastromyzontidae	247
ClaidentTutorial__Sample08__MiFish	010_Nemacheilidae	490
ClaidentTutorial__Sample08__MiFish	012_Bramidae	250
ClaidentTutorial__Sample08__MiFish	013_Apogonidae	246
ClaidentTutorial__Sample08__MiFish	014_Soleidae	492
ClaidentTutorial__Sample08__MiFish	015_Odontobutidae	245
ClaidentTutorial__Sample08__MiFish	017_unidentified_Osteoglossiformes	244
ClaidentTutorial__Sample08__MiFish	019_Percophidae	242
ClaidentTutorial__Sample08__MiFish	020_Cynoglossidae	254
ClaidentTutorial__Sample08__MiFish	021_Sparidae	246
ClaidentTutorial__Sample08__MiFish	023_Bythitidae	248
ClaidentTutorial__Sample08__MiFish	024_Hemiramphidae	241
ClaidentTutorial__Sample08__MiFish	025_Megalopidae	244
ClaidentTutorial__Sample08__MiFish	026_Chaetodontidae	245
ClaidentTutorial__Sample08__MiFish	028_Aplocheilidae	488
ClaidentTutorial__Sample08__MiFish	031_Sphyraenidae	247
ClaidentTutorial__Sample08__MiFish	035_Doradidae	246
ClaidentTutorial__Sample08__MiFish	037_Nettastomatidae	247
ClaidentTutorial__Sample08__MiFish	038_Monacanthidae	248
ClaidentTutorial__Sample08__MiFish	039_Percidae	248
ClaidentTutorial__Sample08__MiFish	043_Polynemidae	246
ClaidentTutorial__Sample08__MiFish	044_Nothobranchiidae	496
ClaidentTutorial__Sample08__MiFish	045_Stromateidae	247
ClaidentTutorial__Sample08__MiFish	046_Myctophidae	251
ClaidentTutorial__Sample08__MiFish	049_Acestrorhynchidae	243
ClaidentTutorial__Sample08__MiFish	050_Mastacembelidae	248
ClaidentTutorial__Sample08__MiFish	057_Parazenidae	248
ClaidentTutorial__Sample08__MiFish	060_Galaxiidae	247
ClaidentTutorial__Sample08__MiFish	065_Terapontidae	248
ClaidentTutorial__Sample08__MiFish	069_Cranoglanididae	242
ClaidentTutorial__Sample08__MiFish	074_Arripidae	243
ClaidentTutorial__Sample08__MiFish	083_Embiotocidae	245
ClaidentTutorial__Sample08__MiFish	085_Chaunacidae	248
ClaidentTutorial__Sample08__MiFish	086_Ictaluridae	246
ClaidentTutorial__Sample08__MiFish	101_Malapteruridae	247
ClaidentTutorial__Sample08__MiFish	118_Gerreidae	248
ClaidentTutorial__Sample08__MiFish	131_Catostomidae	243
ClaidentTutorial__Sample09__MiFish	001_Gobiidae	492
ClaidentTutorial__Sample09__MiFish	002_Clupeidae	247
ClaidentTutorial__Sample09__MiFish	003_Cichlidae	493
ClaidentTutorial__Sample09__MiFish	004_Cyprinidae	245
ClaidentTutorial__Sample09__MiFish	005_Cobitidae	250
ClaidentTutorial__Sample09__MiFish	006_Congridae	246
ClaidentTutorial__Sample09__MiFish	007_Gastromyzontidae	248
ClaidentTutorial__Sample09__MiFish	009_Danionidae	246
ClaidentTutorial__Sample09__MiFish	010_Nemacheilidae	493
ClaidentTutorial__Sample09__MiFish	012_Bramidae	247
ClaidentTutorial__Sample09__MiFish	013_Apogonidae	250
ClaidentTutorial__Sample09__MiFish	014_Soleidae	244
ClaidentTutorial__Sample09__MiFish	015_Odontobutidae	247
ClaidentTutorial__Sample09__MiFish	017_unidentified_Osteoglossiformes	249
ClaidentTutorial__Sample09__MiFish	019_Percophidae	249
ClaidentTutorial__Sample09__MiFish	020_Cynoglossidae	245
ClaidentTutorial__Sample09__MiFish	021_Sparidae	251
ClaidentTutorial__Sample09__MiFish	022_Channidae	249
ClaidentTutorial__Sample09__MiFish	023_Bythitidae	247
ClaidentTutorial__Sample09__MiFish	025_Megalopidae	247
ClaidentTutorial__Sample09__MiFish	026_Chaetodontidae	248
ClaidentTutorial__Sample09__MiFish	028_Aplocheilidae	249
ClaidentTutorial__Sample09__MiFish	031_Sphyraenidae	245
ClaidentTutorial__Sample09__MiFish	033_Notacanthidae	246
ClaidentTutorial__Sample09__MiFish	035_Doradidae	250
ClaidentTutorial__Sample09__MiFish	037_Nettastomatidae	244
ClaidentTutorial__Sample09__MiFish	039_Percidae	251
ClaidentTutorial__Sample09__MiFish	043_Polynemidae	249
ClaidentTutorial__Sample09__MiFish	044_Nothobranchiidae	246
ClaidentTutorial__Sample09__MiFish	045_Stromateidae	246
ClaidentTutorial__Sample09__MiFish	046_Myctophidae	243
ClaidentTutorial__Sample09__MiFish	049_Acestrorhynchidae	250
ClaidentTutorial__Sample09__MiFish	050_Mastacembelidae	246
ClaidentTutorial__Sample09__MiFish	052_Coelacanthidae	245
ClaidentTutorial__Sample09__MiFish	058_Kyphosidae	246
ClaidentTutorial__Sample09__MiFish	060_Galaxiidae	245
ClaidentTutorial__Sample09__MiFish	065_Terapontidae	241
ClaidentTutorial__Sample09__MiFish	069_Cranoglanididae	245
ClaidentTutorial__Sample09__MiFish	071_Callichthyidae	246
ClaidentTutorial__Sample09__MiFish	083_Embiotocidae	246
ClaidentTutorial__Sample09__MiFish	085_Chaunacidae	247
ClaidentTutorial__Sample09__MiFish	086_Ictaluridae	245
ClaidentTutorial__Sample09__MiFish	095_Muraenidae	247
ClaidentTutorial__Sample09__MiFish	100_Triacanthidae	242
ClaidentTutorial__Sample09__MiFish	101_Malapteruridae	245
ClaidentTutorial__Sample09__MiFish	113_Acheilognathidae	242
ClaidentTutorial__Sample09__MiFish	115_Sebastidae	250
ClaidentTutorial__Sample10__MiFish	001_Gobiidae	495
ClaidentTutorial__Sample10__MiFish	002_Clupeidae	492
ClaidentTutorial__Sample10__MiFish	003_Cichlidae	495
ClaidentTutorial__Sample10__MiFish	004_Cyprinidae	249
ClaidentTutorial__Sample10__MiFish	005_Cobitidae	246
ClaidentTutorial__Sample10__MiFish	006_Congridae	249
ClaidentTutorial__Sample10__MiFish	007_Gastromyzontidae	251
ClaidentTutorial__Sample10__MiFish	008_Labridae	242
ClaidentTutorial__Sample10__MiFish	009_Danionidae	486
ClaidentTutorial__Sample10__MiFish	010_Nemacheilidae	493
ClaidentTutorial__Sample10__MiFish	012_Bramidae	244
ClaidentTutorial__Sample10__MiFish	013_Apogonidae	242
ClaidentTutorial__Sample10__MiFish	014_Soleidae	496
ClaidentTutorial__Sample10__MiFish	015_Odontobutidae	246
ClaidentTutorial__Sample10__MiFish	017_unidentified_Osteoglossiformes	238
ClaidentTutorial__Sample10__MiFish	019_Percophidae	243
ClaidentTutorial__Sample10__MiFish	020_Cynoglossidae	246
ClaidentTutorial__Sample10__MiFish	021_Sparidae	247
ClaidentTutorial__Sample10__MiFish	022_Channidae	246
ClaidentTutorial__Sample10__MiFish	023_Bythitidae	248
ClaidentTutorial__Sample10__MiFish	024_Hemiramphidae	246
ClaidentTutorial__Sample10__MiFish	025_Megalopidae	247
ClaidentTutorial__Sample10__MiFish	026_Chaetodontidae	252
ClaidentTutorial__Sample10__MiFish	027_Nemipteridae	242
ClaidentTutorial__Sample10__MiFish	028_Aplocheilidae	248
ClaidentTutorial__Sample10__MiFish	030_Tetraodontidae	246
ClaidentTutorial__Sample10__MiFish	031_Sphyraenidae	245
ClaidentTutorial__Sample10__MiFish	033_Notacanthidae	248
ClaidentTutorial__Sample10__MiFish	039_Percidae	243
ClaidentTutorial__Sample10__MiFish	043_Polynemidae	246
ClaidentTutorial__Sample10__MiFish	049_Acestrorhynchidae	247
ClaidentTutorial__Sample10__MiFish	050_Mastacembelidae	247
ClaidentTutorial__Sample10__MiFish	052_Coelacanthidae	247
ClaidentTutorial__Sample10__MiFish	058_Kyphosidae	248
ClaidentTutorial__Sample10__MiFish	060_Galaxiidae	247
ClaidentTutorial__Sample10__MiFish	069_Cranoglanididae	251
ClaidentTutorial__Sample10__MiFish	071_Callichthyidae	249
ClaidentTutorial__Sample10__MiFish	083_Embiotocidae	245
ClaidentTutorial__Sample10__MiFish	087_Anarhichadidae	241
ClaidentTutorial__Sample10__MiFish	095_Muraenidae	248
ClaidentTutorial__Sample10__MiFish	100_Triacanthidae	246
ClaidentTutorial__Sample10__MiFish	101_Malapteruridae	242
ClaidentTutorial__Sample10__MiFish	108_Haemulidae	246
ClaidentTutorial__Sample10__MiFish	130_Trachipteridae	244
ClaidentTutorial__Sample11__MiFish	001_Gobiidae	487
ClaidentTutorial__Sample11__MiFish	002_Clupeidae	741
ClaidentTutorial__Sample11__MiFish	003_Cichlidae	247
ClaidentTutorial__Sample11__MiFish	004_Cyprinidae	246
ClaidentTutorial__Sample11__MiFish	005_Cobitidae	246
ClaidentTutorial__Sample11__MiFish	006_Congridae	244
ClaidentTutorial__Sample11__MiFish	007_Gastromyzontidae	246
ClaidentTutorial__Sample11__MiFish	008_Labridae	247
ClaidentTutorial__Sample11__MiFish	009_Danionidae	248
ClaidentTutorial__Sample11__MiFish	010_Nemacheilidae	246
ClaidentTutorial__Sample11__MiFish	012_Bramidae	250
ClaidentTutorial__Sample11__MiFish	013_Apogonidae	240
ClaidentTutorial__Sample11__MiFish	014_Soleidae	491
ClaidentTutorial__Sample11__MiFish	015_Odontobutidae	244
ClaidentTutorial__Sample11__MiFish	016_Umbridae	246
ClaidentTutorial__Sample11__MiFish	017_unidentified_Osteoglossiformes	249
ClaidentTutorial__Sample11__MiFish	019_Percophidae	246
ClaidentTutorial__Sample11__MiFish	020_Cynoglossidae	242
ClaidentTutorial__Sample11__MiFish	021_Sparidae	247
ClaidentTutorial__Sample11__MiFish	022_Channidae	246
ClaidentTutorial__Sample11__MiFish	023_Bythitidae	250
ClaidentTutorial__Sample11__MiFish	024_Hemiramphidae	249
